"user_id","pv_count","buy_count","cart_count","fav_count","buy_rate","active_score","high_freq_category","update_time"
"101305","22","6","2","0","0.2727","0.44","2096639","10/5/2026 20:49:38"
"101306","62","3","6","3","0.0484","0.89","4789432","10/5/2026 20:49:38"
"101310","32","0","2","5","0","0.46","383749","10/5/2026 20:49:38"
"101312","50","2","2","0","0.04","0.6","3607361","10/5/2026 20:49:38"
"101313","81","1","4","0","0.0123","0.92","4869428","10/5/2026 20:49:38"
"101319","179","1","5","0","0.0056","1.92","982926","10/5/2026 20:49:38"
"101320","126","0","0","2","0","1.3","2096639","10/5/2026 20:49:38"
"101321","24","1","9","1","0.0417","0.47","4181361","10/5/2026 20:49:38"
"101326","14","1","1","8","0.0714","0.35","3848953","10/5/2026 20:49:38"
"101335","139","1","19","0","0.0072","1.8","2640118","10/5/2026 20:49:38"
"101339","185","2","0","5","0.0108","2.01","3607361","10/5/2026 20:49:38"
"101340","33","1","9","0","0.0303","0.54","2131531","10/5/2026 20:49:38"
"101343","27","0","0","0","0","0.27","2896142","10/5/2026 20:49:38"
"101345","63","0","0","12","0","0.87","4181361","10/5/2026 20:49:38"
"101352","85","1","2","0","0.0118","0.92","3589833","10/5/2026 20:49:38"
"101357","79","0","1","1","0","0.83","2355072","10/5/2026 20:49:38"
"101381","54","9","3","0","0.1667","0.87","1029459","10/5/2026 20:49:38"
"101391","101","1","1","3","0.0099","1.12","1884568","10/5/2026 20:49:38"
"101392","57","2","7","0","0.0351","0.77","4181361","10/5/2026 20:49:38"
"101393","17","1","2","0","0.0588","0.24","4145813","10/5/2026 20:49:38"
"101394","164","2","5","2","0.0122","1.84","4756105","10/5/2026 20:49:38"
"101402","16","0","0","3","0","0.22","4690421","10/5/2026 20:49:38"
"101412","44","0","1","0","0","0.46","3975787","10/5/2026 20:49:38"
"101413","41","0","1","0","0","0.43","2735466","10/5/2026 20:49:38"
"101417","108","2","0","5","0.0185","1.24","4801426","10/5/2026 20:49:38"
"101418","20","0","2","1","0","0.26","5063620","10/5/2026 20:49:38"
"101420","112","5","6","0","0.0446","1.39","2872443","10/5/2026 20:49:38"
"101422","74","2","2","0","0.027","0.84","3299155","10/5/2026 20:49:38"
"101431","14","1","6","0","0.0714","0.29","570735","10/5/2026 20:49:38"
"101433","64","2","5","0","0.0313","0.8","800581","10/5/2026 20:49:38"
"101434","117","1","1","0","0.0085","1.22","4756105","10/5/2026 20:49:38"
"101443","163","0","0","10","0","1.83","4756105","10/5/2026 20:49:38"
"101448","48","1","0","5","0.0208","0.61","2355072","10/5/2026 20:49:38"
"101457","42","2","3","10","0.0476","0.74","1301428","10/5/2026 20:49:38"
"101459","18","0","0","1","0","0.2","3829421","10/5/2026 20:49:38"
"101473","134","3","0","7","0.0224","1.57","2735466","10/5/2026 20:49:38"
"101474","52","1","5","0","0.0192","0.65","1807416","10/5/2026 20:49:38"
"101481","32","0","4","1","0","0.42","285583","10/5/2026 20:49:38"
"101489","43","1","1","1","0.0233","0.5","4244487","10/5/2026 20:49:38"
"101500","59","0","0","0","0","0.59","4580532","10/5/2026 20:49:38"
"101502","41","1","1","0","0.0244","0.46","2121141","10/5/2026 20:49:38"
"101507","41","0","2","0","0","0.45","4718134","10/5/2026 20:49:38"
"101514","103","0","9","0","0","1.21","634390","10/5/2026 20:49:38"
"101515","286","2","22","0","0.007","3.36","1320293","10/5/2026 20:49:38"
"101516","48","1","9","8","0.0208","0.85","3441583","10/5/2026 20:49:38"
"101517","290","0","7","0","0","3.04","4801426","10/5/2026 20:49:38"
"101518","85","0","12","0","0","1.09","982926","10/5/2026 20:49:38"
"101520","87","0","1","1","0","0.91","883960","10/5/2026 20:49:38"
"101526","131","10","2","0","0.0763","1.65","1881956","10/5/2026 20:49:38"
"101527","29","3","0","2","0.1034","0.42","570735","10/5/2026 20:49:38"
"101528","98","3","1","0","0.0306","1.09","1765288","10/5/2026 20:49:38"
"101547","66","0","31","3","0","1.34","3738615","10/5/2026 20:49:38"
"101552","11","0","2","0","0","0.15","1320293","10/5/2026 20:49:38"
"101556","64","2","2","1","0.0313","0.76","1787510","10/5/2026 20:49:38"
"101566","15","0","0","2","0","0.19","2355072","10/5/2026 20:49:38"
"101567","16","0","0","0","0","0.16","69607","10/5/2026 20:49:38"
"101568","138","0","0","1","0","1.4","3607361","10/5/2026 20:49:38"
"101572","31","0","3","0","0","0.37","4756105","10/5/2026 20:49:38"
"101575","61","1","0","3","0.0164","0.7","4756105","10/5/2026 20:49:38"
"101579","85","0","6","9","0","1.15","3607361","10/5/2026 20:49:38"
"101583","17","4","1","0","0.2353","0.31","4801426","10/5/2026 20:49:38"
"101586","4","0","0","0","0","0.04","4011278","10/5/2026 20:49:38"
"101589","33","2","0","0","0.0606","0.39","2885642","10/5/2026 20:49:38"
"101599","50","1","0","0","0.02","0.53","2626421","10/5/2026 20:49:38"
"101603","36","0","1","0","0","0.38","3100759","10/5/2026 20:49:38"
"101606","42","2","6","0","0.0476","0.6","982926","10/5/2026 20:49:38"
"101608","11","0","0","0","0","0.11","3736316","10/5/2026 20:49:38"
"101609","7","0","0","0","0","0.07","1297791","10/5/2026 20:49:38"
"101613","37","3","0","0","0.0811","0.46","2729610","10/5/2026 20:49:38"
"101622","122","0","0","7","0","1.36","3607361","10/5/2026 20:49:38"
"101626","11","0","0","0","0","0.11","2188684","10/5/2026 20:49:38"
"101627","5","0","0","0","0","0.05","2096639","10/5/2026 20:49:38"
"101638","44","1","2","0","0.0227","0.51","781315","10/5/2026 20:49:38"
"101640","201","2","25","0","0.01","2.57","1216617","10/5/2026 20:49:38"
"101648","20","0","0","0","0","0.2","846990","10/5/2026 20:49:38"
"101653","25","1","0","2","0.04","0.32","4756105","10/5/2026 20:49:38"
"101660","33","8","0","0","0.2424","0.57","149192","10/5/2026 20:49:38"
"101661","42","1","1","2","0.0238","0.51","181348","10/5/2026 20:49:38"
"101665","11","0","1","0","0","0.13","4756105","10/5/2026 20:49:38"
"101666","20","1","2","0","0.05","0.27","2872443","10/5/2026 20:49:38"
"101673","27","1","0","1","0.037","0.32","4801426","10/5/2026 20:49:38"
"101674","147","1","8","9","0.0068","1.84","3002561","10/5/2026 20:49:38"
"101678","265","6","6","3","0.0226","3.01","2640118","10/5/2026 20:49:38"
"101682","4","0","1","3","0","0.12","3439012","10/5/2026 20:49:38"
"101687","71","0","0","7","0","0.85","2355072","10/5/2026 20:49:38"
"101694","51","0","9","0","0","0.69","4537973","10/5/2026 20:49:38"
"101726","48","0","0","12","0","0.72","1879194","10/5/2026 20:49:38"
"101731","7","0","3","0","0","0.13","1881956","10/5/2026 20:49:38"
"101733","91","1","0","1","0.011","0.96","4733463","10/5/2026 20:49:38"
"101735","84","0","6","4","0","1.04","941949","10/5/2026 20:49:38"
"101738","28","1","3","0","0.0357","0.37","1902453","10/5/2026 20:49:38"
"101744","35","4","3","0","0.1143","0.53","235534","10/5/2026 20:49:38"
"101762","92","1","3","0","0.0109","1.01","4145813","10/5/2026 20:49:38"
"101763","5","0","1","0","0","0.07","4022701","10/5/2026 20:49:38"
"101767","21","1","1","0","0.0476","0.26","1089685","10/5/2026 20:49:38"
"101771","102","2","5","0","0.0196","1.18","4450414","10/5/2026 20:49:38"
"101774","13","0","1","0","0","0.15","703487","10/5/2026 20:49:38"
"101777","37","4","13","0","0.1081","0.75","4801426","10/5/2026 20:49:38"
"101797","118","1","5","0","0.0085","1.31","4756105","10/5/2026 20:49:38"
"101805","83","0","6","0","0","0.95","886203","10/5/2026 20:49:38"
"101806","135","0","4","3","0","1.49","4756105","10/5/2026 20:49:38"
"101808","76","2","2","0","0.0263","0.86","339580","10/5/2026 20:49:38"
"101817","109","1","12","25","0.0092","1.86","4217906","10/5/2026 20:49:38"
"101820","20","0","0","0","0","0.2","2735466","10/5/2026 20:49:38"
"101822","26","0","0","0","0","0.26","2465336","10/5/2026 20:49:38"
"101826","52","0","0","0","0","0.52","3645362","10/5/2026 20:49:38"
"101832","178","14","22","8","0.0787","2.8","411153","10/5/2026 20:49:38"
"101838","111","0","7","0","0","1.25","4357323","10/5/2026 20:49:38"
"101843","40","0","1","10","0","0.62","4756105","10/5/2026 20:49:38"
"101855","156","2","10","0","0.0128","1.82","154040","10/5/2026 20:49:38"
"101860","20","0","5","0","0","0.3","2429142","10/5/2026 20:49:38"
"101861","37","0","0","10","0","0.57","4145813","10/5/2026 20:49:38"
"101872","16","1","0","0","0.0625","0.19","2520771","10/5/2026 20:49:38"
"101888","12","0","1","0","0","0.14","982926","10/5/2026 20:49:38"
"101889","69","0","5","0","0","0.79","1879194","10/5/2026 20:49:38"
"101896","72","1","8","9","0.0139","1.09","2043591","10/5/2026 20:49:38"
"101904","163","3","0","0","0.0184","1.72","3607361","10/5/2026 20:49:38"
"101907","104","1","9","17","0.0096","1.59","941949","10/5/2026 20:49:38"
"101909","19","1","1","0","0.0526","0.24","2465336","10/5/2026 20:49:38"
"101918","22","1","0","0","0.0455","0.25","4756105","10/5/2026 20:49:38"
"101921","17","0","0","0","0","0.17","570735","10/5/2026 20:49:38"
"101929","22","3","0","0","0.1364","0.31","2945933","10/5/2026 20:49:38"
"101936","43","0","0","0","0","0.43","154040","10/5/2026 20:49:38"
"101946","62","0","6","0","0","0.74","2419959","10/5/2026 20:49:38"
"101947","46","1","0","2","0.0217","0.53","4470576","10/5/2026 20:49:38"
"101948","127","0","7","0","0","1.41","3004853","10/5/2026 20:49:38"
"101951","60","1","8","2","0.0167","0.83","4181361","10/5/2026 20:49:38"
"101953","0","1","3","0","0","0.09","2986945","10/5/2026 20:49:38"
"101954","33","3","0","0","0.0909","0.42","4814620","10/5/2026 20:49:38"
"101967","10","0","0","0","0","0.1","3455617","10/5/2026 20:49:38"
"101982","201","1","4","19","0.005","2.5","4756105","10/5/2026 20:49:38"
"101983","47","7","4","0","0.1489","0.76","1275696","10/5/2026 20:49:38"
"101989","75","0","4","0","0","0.83","1275696","10/5/2026 20:49:38"
"102001","39","0","0","0","0","0.39","2640118","10/5/2026 20:49:38"
"102004","29","0","5","0","0","0.39","3747017","10/5/2026 20:49:38"
"102005","5","0","0","0","0","0.05","4285553","10/5/2026 20:49:38"
"102018","10","1","0","0","0.1","0.13","4936889","10/5/2026 20:49:38"
"102019","68","2","2","3","0.0294","0.84","2256028","10/5/2026 20:49:38"
"102020","56","4","4","1","0.0714","0.78","4145813","10/5/2026 20:49:38"
"102030","151","0","6","0","0","1.63","4756105","10/5/2026 20:49:38"
"102034","71","2","3","0","0.0282","0.83","1464116","10/5/2026 20:49:38"
"102036","21","0","0","0","0","0.21","886203","10/5/2026 20:49:38"
"102048","56","6","4","0","0.1071","0.82","4145813","10/5/2026 20:49:38"
"102050","167","5","21","6","0.0299","2.36","4756105","10/5/2026 20:49:38"
"102054","5","0","0","0","0","0.05","4962280","10/5/2026 20:49:38"
"102063","20","0","3","0","0","0.26","1320293","10/5/2026 20:49:38"
"102069","150","1","1","2","0.0067","1.59","2465336","10/5/2026 20:49:38"
"102075","27","4","2","0","0.1481","0.43","2735466","10/5/2026 20:49:38"
"102083","42","1","3","0","0.0238","0.51","1216617","10/5/2026 20:49:38"
"102088","13","1","5","0","0.0769","0.26","1023823","10/5/2026 20:49:38"
"102095","6","0","1","0","0","0.08","4208912","10/5/2026 20:49:38"
"102098","75","0","6","0","0","0.87","4357323","10/5/2026 20:49:38"
"102101","56","0","0","0","0","0.56","4284875","10/5/2026 20:49:38"
"102103","33","2","0","0","0.0606","0.39","4918438","10/5/2026 20:49:38"
"102110","20","5","1","0","0.25","0.37","3898483","10/5/2026 20:49:38"
"102111","13","3","0","0","0.2308","0.22","2939262","10/5/2026 20:49:38"
"102113","30","0","0","2","0","0.34","3607361","10/5/2026 20:49:38"
"102119","158","1","32","0","0.0063","2.25","2920476","10/5/2026 20:49:38"
"102120","39","0","4","14","0","0.75","411153","10/5/2026 20:49:38"
"102124","26","2","0","0","0.0769","0.32","1249761","10/5/2026 20:49:38"
"102126","45","2","3","0","0.0444","0.57","4690421","10/5/2026 20:49:38"
"102138","263","1","3","1","0.0038","2.74","3065645","10/5/2026 20:49:38"
"102142","194","0","2","33","0","2.64","3002561","10/5/2026 20:49:38"
"102157","51","0","0","2","0","0.55","4580532","10/5/2026 20:49:38"
"102159","78","1","6","0","0.0128","0.93","2885642","10/5/2026 20:49:38"
"102162","17","0","0","0","0","0.17","3232473","10/5/2026 20:49:38"
"102163","67","4","0","0","0.0597","0.79","4763051","10/5/2026 20:49:38"
"102169","21","1","0","0","0.0476","0.24","1320293","10/5/2026 20:49:38"
"102173","8","0","0","0","0","0.08","3645362","10/5/2026 20:49:38"
"102183","41","0","0","0","0","0.41","2939262","10/5/2026 20:49:38"
"102184","138","0","1","30","0","2","4145813","10/5/2026 20:49:38"
"102185","34","0","3","2","0","0.44","1879194","10/5/2026 20:49:38"
"102186","33","0","4","0","0","0.41","3607361","10/5/2026 20:49:38"
"102189","111","1","2","0","0.009","1.18","3805065","10/5/2026 20:49:38"
"102212","31","0","2","0","0","0.35","4561988","10/5/2026 20:49:38"
"102220","40","8","3","0","0.2","0.7","4708262","10/5/2026 20:49:38"
"102234","18","0","0","0","0","0.18","4170419","10/5/2026 20:49:38"
"102236","83","2","5","0","0.0241","0.99","1963052","10/5/2026 20:49:38"
"102237","20","1","3","0","0.05","0.29","4357323","10/5/2026 20:49:38"
"102246","28","1","2","0","0.0357","0.35","1506939","10/5/2026 20:49:38"
"102248","11","2","4","0","0.1818","0.25","381850","10/5/2026 20:49:38"
"102253","28","0","3","0","0","0.34","1299190","10/5/2026 20:49:38"
"102256","9","0","0","0","0","0.09","781315","10/5/2026 20:49:38"
"102257","97","3","3","0","0.0309","1.12","1464116","10/5/2026 20:49:38"
"102260","75","1","13","0","0.0133","1.04","4756105","10/5/2026 20:49:38"
"102270","86","3","5","0","0.0349","1.05","191432","10/5/2026 20:49:38"
"102279","12","0","3","1","0","0.2","1611144","10/5/2026 20:49:38"
"102286","14","1","10","1","0.0714","0.39","982926","10/5/2026 20:49:38"
"102294","53","2","0","4","0.0377","0.67","4801426","10/5/2026 20:49:38"
"102302","64","5","10","0","0.0781","0.99","2578647","10/5/2026 20:49:38"
"102304","31","5","4","3","0.1613","0.6","1792277","10/5/2026 20:49:38"
"102307","63","2","6","18","0.0317","1.17","4244487","10/5/2026 20:49:38"
"102308","37","1","3","0","0.027","0.46","4197505","10/5/2026 20:49:38"
"102311","22","0","1","0","0","0.24","980025","10/5/2026 20:49:38"
"102312","43","0","2","1","0","0.49","4217906","10/5/2026 20:49:38"
"102315","166","0","2","0","0","1.7","2885642","10/5/2026 20:49:38"
"102318","74","1","3","0","0.0135","0.83","3607361","10/5/2026 20:49:38"
"102319","12","2","1","0","0.1667","0.2","4145813","10/5/2026 20:49:38"
"102325","54","2","0","1","0.037","0.62","1299190","10/5/2026 20:49:38"
"102346","87","0","0","0","0","0.87","3738615","10/5/2026 20:49:38"
"102347","13","0","2","0","0","0.17","4181361","10/5/2026 20:49:38"
"102359","52","2","0","0","0.0385","0.58","2520377","10/5/2026 20:49:38"
"102385","43","6","0","3","0.1395","0.67","4078249","10/5/2026 20:49:38"
"102386","91","5","5","5","0.0549","1.26","2465336","10/5/2026 20:49:38"
"102390","30","1","0","0","0.0333","0.33","4756105","10/5/2026 20:49:38"
"102391","33","3","3","3","0.0909","0.54","4159072","10/5/2026 20:49:38"
"102393","26","0","0","0","0","0.26","5053508","10/5/2026 20:49:38"
"102397","150","3","0","1","0.02","1.61","3616520","10/5/2026 20:49:38"
"102398","30","1","7","0","0.0333","0.47","4391936","10/5/2026 20:49:38"
"102403","80","3","19","0","0.0375","1.27","1575622","10/5/2026 20:49:38"
"102409","42","2","0","6","0.0476","0.6","119741","10/5/2026 20:49:38"
"102410","43","0","0","0","0","0.43","4015820","10/5/2026 20:49:38"
"102412","17","0","1","0","0","0.19","3398567","10/5/2026 20:49:38"
"102417","69","2","2","4","0.029","0.87","2328673","10/5/2026 20:49:38"
"102422","58","5","5","0","0.0862","0.83","3607361","10/5/2026 20:49:38"
"102424","48","2","0","3","0.0417","0.6","4082778","10/5/2026 20:49:38"
"102433","44","0","6","0","0","0.56","3738615","10/5/2026 20:49:38"
"102434","61","2","9","0","0.0328","0.85","3807763","10/5/2026 20:49:38"
"102436","29","1","1","0","0.0345","0.34","401357","10/5/2026 20:49:38"
"102448","33","0","7","0","0","0.47","611849","10/5/2026 20:49:38"
"102450","32","0","0","0","0","0.32","2293367","10/5/2026 20:49:38"
"102481","193","3","4","3","0.0155","2.16","381850","10/5/2026 20:49:38"
"102487","27","3","1","0","0.1111","0.38","4801426","10/5/2026 20:49:38"
"102495","66","3","2","0","0.0455","0.79","4050612","10/5/2026 20:49:38"
"102496","43","2","1","0","0.0465","0.51","4238377","10/5/2026 20:49:38"
"102508","49","1","9","0","0.0204","0.7","4173315","10/5/2026 20:49:38"
"102509","49","0","1","0","0","0.51","200278","10/5/2026 20:49:38"
"102519","98","1","5","0","0.0102","1.11","1051370","10/5/2026 20:49:38"
"102522","9","0","1","0","0","0.11","2096639","10/5/2026 20:49:38"
"102523","99","1","1","0","0.0101","1.04","2419959","10/5/2026 20:49:38"
"102526","112","1","11","0","0.0089","1.37","2355072","10/5/2026 20:49:38"
"102534","271","0","9","0","0","2.89","4339722","10/5/2026 20:49:38"
"102544","15","0","1","0","0","0.17","384755","10/5/2026 20:49:38"
"102546","133","3","8","1","0.0226","1.6","3607361","10/5/2026 20:49:38"
"102549","26","0","0","0","0","0.26","2096639","10/5/2026 20:49:38"
"102569","77","2","1","0","0.026","0.85","2096639","10/5/2026 20:49:38"
"102574","98","4","7","0","0.0408","1.24","2640118","10/5/2026 20:49:38"
"102580","5","1","2","0","0.2","0.12","582243","10/5/2026 20:49:38"
"102588","96","0","1","0","0","0.98","1132429","10/5/2026 20:49:38"
"102593","35","0","5","0","0","0.45","4022701","10/5/2026 20:49:38"
"102596","95","3","6","0","0.0316","1.16","2355072","10/5/2026 20:49:38"
"102604","47","2","0","1","0.0426","0.55","3407883","10/5/2026 20:49:38"
"102605","27","2","4","0","0.0741","0.41","2576484","10/5/2026 20:49:38"
"102609","55","1","3","0","0.0182","0.64","3587108","10/5/2026 20:49:38"
"102616","9","0","0","0","0","0.09","4801426","10/5/2026 20:49:38"
"102617","19","4","3","0","0.2105","0.37","1464116","10/5/2026 20:49:38"
"102621","70","0","0","0","0","0.7","564681","10/5/2026 20:49:38"
"102626","20","2","0","0","0.1","0.26","3299155","10/5/2026 20:49:38"
"102628","30","0","3","0","0","0.36","3002561","10/5/2026 20:49:38"
"102632","242","7","3","10","0.0289","2.89","2520377","10/5/2026 20:49:38"
"102633","184","6","3","2","0.0326","2.12","1051370","10/5/2026 20:49:38"
"102634","53","1","6","0","0.0189","0.68","4756105","10/5/2026 20:49:38"
"102638","33","0","2","0","0","0.37","4784134","10/5/2026 20:49:38"
"102642","125","1","0","0","0.008","1.28","1575622","10/5/2026 20:49:38"
"102644","199","1","18","0","0.005","2.38","2181935","10/5/2026 20:49:38"
"102647","56","1","2","0","0.0179","0.63","1879194","10/5/2026 20:49:38"
"102654","12","1","2","0","0.0833","0.19","4145813","10/5/2026 20:49:38"
"102662","149","1","16","0","0.0067","1.84","3738615","10/5/2026 20:49:38"
"102664","79","2","0","0","0.0253","0.85","3645362","10/5/2026 20:49:38"
"102666","15","1","8","0","0.0667","0.34","2355072","10/5/2026 20:49:38"
"102667","53","0","3","0","0","0.59","4336538","10/5/2026 20:49:38"
"102671","14","0","0","3","0","0.2","2640118","10/5/2026 20:49:38"
"102682","97","4","7","0","0.0412","1.23","154040","10/5/2026 20:49:38"
"102686","135","2","0","5","0.0148","1.51","866301","10/5/2026 20:49:38"
"102690","137","0","2","11","0","1.63","1879194","10/5/2026 20:49:38"
"102697","10","2","5","0","0.2","0.26","1312642","10/5/2026 20:49:38"
